soil_moisture,humidity,temperature,rainfall,soil_temperature,wind_speed,rain_forecast,nitrogen,phosphorus,potassium,ph,crop_type,crop_water_factor,irrigation_recommendation
63.44,59.83,29.28,38.91,22.51,21.34,1,75.6,12.67,18.27,7.98,chickpea,0.75,No irrigation
65.44,53.51,35.31,27.97,32.87,3.88,1,80.87,19.27,74.06,6.44,maize,1.0,No irrigation
59.2,39.33,39.23,12.44,20.8,4.69,0,36.81,55.24,25.56,5.16,wheat,0.9,No irrigation
26.76,40.62,22.55,37.06,34.69,5.79,0,25.92,15.32,33.12,7.96,groundnut,0.85,No irrigation
26.63,29.22,34.99,21.0,21.65,13.8,1,77.73,52.63,60.57,7.02,groundnut,0.85,Monitor
49.5,20.91,20.72,8.31,20.76,28.24,0,41.9,17.87,61.6,6.49,banana,1.25,Monitor
66.17,68.68,22.06,14.92,22.91,27.16,0,70.33,35.08,72.61,6.22,cotton,1.1,No irrigation
25.84,67.75,36.5,13.78,31.9,8.46,1,65.69,31.35,73.7,5.29,wheat,0.9,Irrigate soon
27.33,73.75,33.68,26.07,34.86,4.51,0,66.97,32.69,54.53,7.58,maize,1.0,No irrigation
47.01,86.91,24.36,37.76,20.44,8.94,1,26.69,33.23,25.54,6.7,banana,1.25,No irrigation
62.77,85.72,28.4,0.56,20.84,13.36,1,116.88,35.06,78.03,6.18,banana,1.25,No irrigation
63.24,22.84,24.68,15.76,22.29,17.97,1,56.21,13.63,52.78,7.34,banana,1.25,No irrigation
29.01,65.92,28.82,17.26,34.7,21.18,0,91.73,44.05,37.35,5.91,wheat,0.9,Monitor
35.73,51.75,22.59,6.76,22.02,26.7,0,28.85,68.12,31.62,7.36,groundnut,0.85,Irrigate soon
22.56,78.01,26.87,26.18,30.43,9.46,0,30.14,40.88,48.36,7.66,rice,1.3,No irrigation
44.36,54.51,39.73,38.01,29.27,22.72,1,34.75,24.41,35.22,7.46,rice,1.3,No irrigation
51.19,59.96,27.61,8.82,28.4,24.54,0,92.02,67.74,33.31,6.38,maize,1.0,No irrigation
63.89,66.67,27.29,9.43,23.68,28.58,0,100.89,24.45,20.11,7.5,banana,1.25,No irrigation
51.77,54.97,20.56,39.21,24.01,26.18,1,111.61,43.82,32.46,5.99,cotton,1.1,No irrigation
37.08,69.85,34.41,39.61,30.83,28.4,1,114.7,31.63,30.6,6.11,cotton,1.1,No irrigation
69.51,38.96,27.73,29.13,31.65,12.7,0,63.09,64.36,23.22,5.53,chickpea,0.75,No irrigation
35.35,57.48,38.17,22.91,33.88,28.23,1,70.8,58.89,27.05,6.2,maize,1.0,Monitor
32.77,85.8,31.51,15.88,32.66,7.09,0,21.35,62.21,32.95,5.72,banana,1.25,Irrigate soon
54.46,89.11,25.31,15.39,34.0,10.01,1,85.07,45.01,31.11,7.69,cotton,1.1,No irrigation
59.91,41.07,26.33,12.36,30.78,3.56,1,42.0,56.22,29.69,7.88,groundnut,0.85,No irrigation
64.7,22.1,32.91,29.23,27.44,16.86,1,111.98,18.53,22.82,6.11,wheat,0.9,No irrigation
39.56,84.13,31.14,12.73,23.14,24.84,1,93.91,20.57,72.8,6.52,cotton,1.1,Irrigate soon
29.29,79.09,33.01,27.15,20.73,15.92,0,106.97,66.03,58.99,7.07,cotton,1.1,No irrigation
58.81,81.27,36.41,8.9,26.67,14.68,1,60.03,29.43,27.24,6.4,rice,1.3,No irrigation
30.33,24.34,36.55,37.0,29.44,12.0,0,101.37,65.95,19.09,7.78,chickpea,0.75,No irrigation
32.9,56.34,39.68,1.45,33.81,15.55,0,92.95,13.94,27.11,6.39,banana,1.25,Irrigate now
66.99,28.39,20.53,12.04,34.51,21.38,0,96.92,23.06,40.87,7.42,groundnut,0.85,No irrigation
19.78,89.54,38.17,7.94,22.97,19.43,1,90.92,41.09,40.4,7.72,rice,1.3,Irrigate now
48.05,33.05,34.53,34.24,31.76,11.63,1,116.64,31.13,73.06,6.98,maize,1.0,No irrigation
65.02,30.39,23.02,27.73,32.22,8.35,0,109.36,46.2,26.33,5.86,banana,1.25,No irrigation
41.05,68.54,37.89,33.26,31.73,8.31,0,62.32,15.23,37.75,5.1,cotton,1.1,No irrigation
20.04,23.43,39.52,1.82,22.81,19.0,0,96.45,58.42,68.93,5.6,rice,1.3,Irrigate now
20.43,54.4,23.12,3.99,29.67,28.66,0,109.29,43.5,51.41,7.89,groundnut,0.85,Irrigate now
19.93,80.13,33.32,33.67,26.52,21.81,1,73.41,25.5,41.16,5.6,cotton,1.1,No irrigation
56.46,29.17,24.2,38.79,23.25,21.34,0,34.16,19.68,61.28,5.05,rice,1.3,No irrigation
56.49,40.44,39.94,13.84,34.86,26.03,0,91.74,49.9,59.55,7.58,maize,1.0,No irrigation
55.38,44.76,21.14,7.32,33.33,29.8,1,41.11,49.37,73.51,5.73,groundnut,0.85,No irrigation
58.47,53.52,35.97,2.67,29.72,16.88,1,59.68,57.58,32.93,7.48,rice,1.3,No irrigation
41.71,42.07,37.14,37.99,31.58,20.29,1,34.85,63.31,19.66,7.32,maize,1.0,No irrigation
37.07,24.01,35.69,26.56,23.44,25.19,1,85.69,33.17,35.4,5.83,cotton,1.1,No irrigation
17.48,42.29,31.37,31.97,34.05,20.47,1,28.65,68.64,32.4,5.23,banana,1.25,No irrigation
65.51,43.96,28.57,0.68,34.0,4.56,1,79.24,22.69,35.87,6.64,chickpea,0.75,No irrigation
59.27,24.21,36.07,32.45,20.27,6.72,0,86.67,14.27,71.35,6.49,maize,1.0,No irrigation
55.09,26.29,26.15,37.63,28.57,23.05,1,110.59,47.22,45.08,6.7,cotton,1.1,No irrigation
37.33,59.65,30.46,8.62,22.47,15.74,1,43.13,57.87,79.03,5.56,cotton,1.1,Irrigate soon
50.86,67.25,20.57,38.37,30.43,28.99,1,84.87,35.22,30.42,6.91,maize,1.0,No irrigation
66.74,67.95,38.0,27.93,24.63,5.23,0,83.0,32.93,35.07,5.09,wheat,0.9,No irrigation
51.97,74.99,32.74,7.27,21.87,3.28,0,78.61,31.12,16.53,6.05,banana,1.25,No irrigation
35.8,89.52,31.26,18.24,33.82,15.44,0,20.12,35.25,51.48,6.19,chickpea,0.75,Monitor
44.96,73.38,29.93,11.91,26.72,14.6,1,108.48,15.34,68.05,6.16,chickpea,0.75,Monitor
38.46,89.34,25.14,13.23,20.35,8.84,1,89.9,38.22,17.45,7.22,chickpea,0.75,Irrigate soon
46.08,63.15,39.26,17.66,21.65,19.78,1,33.74,51.76,29.48,5.62,groundnut,0.85,Monitor
35.4,52.62,20.16,14.72,21.65,16.81,1,61.35,22.38,34.48,7.96,banana,1.25,Irrigate soon
32.27,40.3,30.49,34.0,32.61,23.38,1,54.87,26.9,57.73,5.74,chickpea,0.75,No irrigation
56.45,81.23,38.84,11.69,23.32,21.85,0,99.17,28.32,22.89,6.71,wheat,0.9,No irrigation
47.4,72.71,24.85,28.23,32.87,9.72,1,48.51,44.5,32.53,6.23,rice,1.3,No irrigation
43.92,67.32,33.15,22.45,22.19,3.34,1,70.05,17.7,61.99,7.17,maize,1.0,Monitor
69.36,66.83,30.66,30.82,27.84,26.03,1,29.98,19.46,77.88,7.99,banana,1.25,No irrigation
46.41,29.04,33.83,4.61,27.18,3.21,1,50.14,61.1,37.6,5.86,groundnut,0.85,Monitor
58.14,45.94,29.45,23.42,32.89,5.52,0,21.02,28.11,51.83,7.54,cotton,1.1,No irrigation
66.09,30.39,32.22,22.66,32.34,5.96,1,30.66,56.73,28.26,7.59,chickpea,0.75,No irrigation
62.22,80.5,30.58,23.8,22.85,18.31,1,116.38,43.32,42.97,7.42,wheat,0.9,No irrigation
48.52,86.11,25.22,14.42,24.48,9.26,1,59.65,23.28,19.71,7.8,wheat,0.9,Monitor
35.4,81.95,25.93,7.34,32.43,6.41,0,23.35,24.92,35.15,5.88,chickpea,0.75,Irrigate soon
37.36,65.92,20.37,9.28,26.76,18.22,1,98.14,42.42,16.82,6.66,groundnut,0.85,Irrigate soon
32.26,69.55,22.82,34.41,25.72,18.31,0,35.3,58.28,20.83,6.99,cotton,1.1,No irrigation
39.1,40.02,29.32,7.53,20.56,7.82,1,25.84,23.7,66.61,7.5,rice,1.3,Irrigate soon
23.99,77.05,32.19,11.21,25.86,7.07,1,92.98,55.23,64.32,5.6,maize,1.0,Irrigate soon
43.62,30.73,35.86,0.37,20.24,11.25,0,41.55,62.67,29.93,5.66,chickpea,0.75,Monitor
37.46,50.87,34.68,4.91,33.51,23.93,1,113.28,10.64,70.63,5.43,cotton,1.1,Irrigate soon
48.53,44.32,36.28,9.96,31.23,6.86,1,41.06,14.69,73.73,7.73,groundnut,0.85,Monitor
46.99,73.87,36.32,6.83,20.44,9.58,0,24.67,42.41,44.8,7.84,banana,1.25,Monitor
46.98,71.9,39.99,30.82,21.36,22.1,0,86.19,17.94,18.39,6.12,cotton,1.1,No irrigation
59.79,70.55,38.33,10.36,33.25,14.95,0,103.17,38.58,56.34,6.49,banana,1.25,No irrigation
29.32,27.41,35.73,24.03,32.93,27.92,0,58.63,48.39,29.78,7.62,cotton,1.1,Monitor
23.47,67.43,32.58,13.58,33.08,3.79,0,51.67,12.41,77.13,7.35,chickpea,0.75,Irrigate soon
36.19,73.08,25.63,10.19,27.61,22.71,0,68.55,47.63,44.34,7.31,rice,1.3,Irrigate soon
58.69,26.98,21.69,39.17,21.79,14.82,0,43.57,30.8,59.74,6.25,groundnut,0.85,No irrigation
48.78,66.87,37.82,35.95,26.82,3.39,1,49.13,12.16,55.9,5.68,maize,1.0,No irrigation
34.39,61.14,32.39,10.07,25.32,18.75,0,69.4,20.36,24.24,6.48,cotton,1.1,Irrigate soon
56.16,37.48,31.15,7.27,20.32,26.0,0,34.43,32.54,39.5,5.96,banana,1.25,No irrigation
29.34,81.53,27.65,38.32,33.63,22.72,0,89.24,58.99,28.15,5.87,chickpea,0.75,No irrigation
39.36,83.34,20.37,20.09,27.78,16.24,1,21.17,37.88,67.29,5.03,chickpea,0.75,Monitor
48.76,46.43,30.15,13.97,29.18,26.5,0,98.8,36.89,31.73,7.11,maize,1.0,Monitor
36.85,64.43,24.18,37.91,28.97,10.86,0,46.8,37.14,47.37,5.96,maize,1.0,No irrigation
23.8,45.11,23.07,16.73,33.29,11.78,0,34.18,46.28,16.81,6.11,groundnut,0.85,Monitor
66.01,30.56,25.72,2.85,33.86,28.74,1,41.84,19.1,35.65,7.27,groundnut,0.85,No irrigation
46.99,36.28,24.89,26.74,32.19,20.08,0,102.67,53.36,58.17,7.86,rice,1.3,No irrigation
38.73,25.32,33.26,24.94,20.41,20.73,1,29.71,22.29,21.95,6.96,banana,1.25,Monitor
61.82,23.05,31.48,34.07,23.37,25.96,0,101.89,15.02,70.28,5.28,banana,1.25,No irrigation
24.51,25.34,34.98,20.45,33.68,5.15,1,73.83,62.18,50.32,6.61,cotton,1.1,Monitor
31.39,20.59,35.27,4.39,24.9,17.58,0,58.95,69.33,63.75,7.51,groundnut,0.85,Irrigate now
15.05,75.62,23.55,37.12,33.73,15.94,1,44.46,28.82,36.27,7.21,cotton,1.1,No irrigation
50.08,39.72,37.4,29.96,31.63,5.33,1,92.42,23.06,57.8,5.34,maize,1.0,No irrigation
54.32,50.53,22.9,3.0,22.75,10.56,0,24.55,19.79,31.44,5.65,rice,1.3,No irrigation
30.48,53.99,30.22,35.2,31.59,21.6,0,29.0,61.76,44.02,7.48,cotton,1.1,No irrigation
47.35,61.58,32.26,23.01,27.9,20.25,0,31.09,42.97,18.71,7.63,cotton,1.1,Monitor
37.54,71.63,34.9,28.25,20.94,11.74,0,94.8,42.35,27.57,6.19,banana,1.25,No irrigation
20.3,42.52,20.93,32.38,24.05,26.82,0,74.98,10.11,38.09,7.07,cotton,1.1,No irrigation
61.33,63.12,33.2,22.58,29.17,3.67,1,73.4,35.93,68.47,7.27,maize,1.0,No irrigation
62.18,32.41,31.12,35.58,33.23,16.04,1,87.32,62.97,28.25,7.44,cotton,1.1,No irrigation
64.51,25.83,26.72,4.56,29.47,17.19,1,37.7,37.29,31.11,6.66,banana,1.25,No irrigation
20.98,88.12,23.8,26.55,31.87,7.63,0,91.69,19.14,58.75,7.55,groundnut,0.85,No irrigation
68.39,44.45,23.74,29.49,30.92,3.77,1,52.54,66.27,62.86,7.1,cotton,1.1,No irrigation
67.4,53.76,27.71,26.03,26.34,19.62,1,102.55,20.02,56.26,7.8,wheat,0.9,No irrigation
20.52,65.79,25.33,30.81,29.32,15.08,1,115.65,17.01,74.68,7.08,chickpea,0.75,No irrigation
68.35,49.33,37.06,25.73,28.12,10.37,1,37.82,50.53,79.39,7.47,maize,1.0,No irrigation
53.58,46.38,33.92,32.88,28.01,23.38,1,77.47,15.65,36.04,5.61,wheat,0.9,No irrigation
42.9,59.59,39.05,13.74,23.35,9.64,1,82.83,10.54,43.88,5.89,maize,1.0,Monitor
46.86,62.55,28.9,25.1,22.14,19.29,1,79.03,69.82,19.09,6.31,wheat,0.9,No irrigation
36.8,21.51,20.08,31.27,26.86,21.21,1,45.49,31.12,55.16,6.71,cotton,1.1,No irrigation
30.17,86.75,23.87,24.33,27.56,10.46,1,66.2,27.34,44.79,7.83,chickpea,0.75,Monitor
26.34,71.32,30.73,21.33,34.96,10.2,0,46.52,28.96,66.5,5.5,groundnut,0.85,Monitor
43.31,47.61,20.2,38.59,21.77,26.85,0,36.4,18.37,44.81,6.19,chickpea,0.75,No irrigation
45.41,83.12,20.36,21.77,24.06,25.34,1,72.01,56.21,15.04,7.63,wheat,0.9,Monitor
45.55,81.25,36.09,13.2,24.58,24.81,0,81.89,54.21,32.02,7.56,rice,1.3,Monitor
45.43,49.12,37.31,0.58,33.88,14.52,1,111.52,12.83,28.84,7.04,groundnut,0.85,Monitor
36.47,67.52,22.04,35.54,31.68,11.96,0,21.73,68.09,38.23,5.88,wheat,0.9,No irrigation
29.36,59.57,36.51,39.15,29.97,27.12,1,63.2,44.17,47.67,6.44,groundnut,0.85,No irrigation
65.17,65.75,30.62,6.48,33.17,24.5,0,31.3,55.01,42.8,7.67,rice,1.3,No irrigation
17.62,39.0,25.91,37.99,23.78,18.84,0,59.34,26.46,37.29,6.27,cotton,1.1,No irrigation
60.02,46.2,26.02,1.54,22.13,23.79,0,52.36,30.65,53.83,7.62,maize,1.0,No irrigation
32.35,49.78,23.57,37.56,22.71,19.05,1,43.59,65.91,57.09,5.88,banana,1.25,No irrigation
16.62,54.92,29.61,15.55,28.12,21.17,1,57.24,23.37,43.41,5.51,banana,1.25,Irrigate soon
60.32,36.22,24.5,0.24,32.46,29.14,1,53.3,30.86,21.61,7.1,banana,1.25,No irrigation
64.47,23.94,34.82,15.78,29.88,28.5,0,112.93,56.75,30.39,7.34,maize,1.0,No irrigation
49.83,52.43,23.14,30.9,28.04,17.28,0,81.75,43.34,61.3,5.96,chickpea,0.75,No irrigation
24.4,60.91,26.11,27.25,25.19,21.96,1,30.14,16.94,47.65,6.47,wheat,0.9,No irrigation
19.62,24.66,26.72,2.09,32.78,3.32,1,79.93,25.5,44.52,5.81,maize,1.0,Irrigate soon
57.06,64.7,27.13,5.65,26.58,16.81,1,31.21,57.37,44.98,6.07,chickpea,0.75,No irrigation
53.63,88.6,29.19,10.4,32.71,18.88,0,53.34,39.3,49.73,5.67,rice,1.3,No irrigation
44.14,49.49,37.48,2.75,23.02,25.11,0,62.71,12.25,45.84,6.6,maize,1.0,Monitor
59.66,58.98,27.05,6.96,28.15,7.5,1,102.72,36.09,35.54,5.19,maize,1.0,No irrigation
21.72,68.41,28.17,33.27,23.19,11.17,0,68.26,58.35,48.27,5.3,wheat,0.9,No irrigation
62.49,44.94,33.71,7.52,24.19,12.68,0,93.52,36.56,39.63,5.49,banana,1.25,No irrigation
36.86,85.25,39.74,8.98,32.2,5.82,1,108.87,47.75,42.95,7.92,chickpea,0.75,Irrigate soon
17.9,61.13,31.72,1.16,20.55,3.35,1,67.97,44.65,49.53,5.7,groundnut,0.85,Irrigate now
53.99,31.46,34.09,21.61,26.14,16.62,1,37.02,27.69,33.0,7.81,banana,1.25,No irrigation
43.42,63.35,38.78,33.57,29.23,14.82,1,63.8,43.66,71.99,7.47,cotton,1.1,No irrigation
33.07,69.7,26.97,20.8,34.18,22.77,0,37.92,14.29,63.44,6.39,wheat,0.9,Monitor
48.51,82.8,36.91,33.54,32.3,10.38,0,83.93,64.44,44.37,5.25,rice,1.3,No irrigation
65.94,72.54,30.58,36.64,23.94,11.2,0,98.99,57.69,28.4,6.49,banana,1.25,No irrigation
23.79,89.64,39.64,4.19,22.73,8.09,0,40.99,40.17,63.88,7.55,rice,1.3,Irrigate now
57.64,60.47,32.2,39.43,32.51,4.23,1,77.64,63.25,16.47,7.38,groundnut,0.85,No irrigation
65.43,87.62,34.4,25.21,22.5,4.95,1,77.71,32.22,24.61,7.58,cotton,1.1,No irrigation
47.19,35.47,35.79,3.58,32.44,10.77,0,95.45,37.88,63.69,7.31,groundnut,0.85,Monitor
32.51,28.86,27.89,29.85,21.82,18.12,0,21.04,67.51,49.62,7.56,cotton,1.1,No irrigation
31.91,65.24,26.3,4.85,30.85,3.18,0,89.01,29.69,49.78,5.3,wheat,0.9,Irrigate soon
54.44,22.99,26.55,35.17,24.49,22.01,0,60.05,64.35,75.62,7.39,wheat,0.9,No irrigation
42.29,46.54,28.04,36.6,21.18,21.33,1,76.83,22.54,30.73,6.86,groundnut,0.85,No irrigation
15.39,43.37,26.44,34.95,31.27,29.19,0,56.67,67.34,44.27,5.74,groundnut,0.85,No irrigation
33.39,47.01,27.51,23.39,28.52,12.0,0,30.13,27.41,40.54,7.04,rice,1.3,Monitor
51.3,78.68,38.22,18.86,22.73,2.79,0,74.47,35.31,64.77,6.13,rice,1.3,No irrigation
33.87,37.46,23.54,3.29,32.11,9.18,1,27.65,63.6,55.52,7.09,chickpea,0.75,Irrigate soon
49.9,34.33,30.71,32.73,33.79,13.47,1,24.29,32.4,23.09,5.57,wheat,0.9,No irrigation
45.08,29.48,39.6,0.33,22.14,13.75,1,33.43,61.43,71.7,5.79,chickpea,0.75,Monitor
52.2,51.73,30.58,23.16,28.88,24.24,0,77.53,44.51,17.92,6.49,chickpea,0.75,No irrigation
53.23,80.24,33.19,24.27,34.48,27.76,0,37.31,42.19,70.78,7.82,wheat,0.9,No irrigation
39.99,38.87,26.4,38.44,21.68,21.79,1,73.76,63.57,23.83,6.47,cotton,1.1,No irrigation
29.62,33.76,32.84,16.99,28.29,17.68,0,98.88,55.45,69.54,7.46,banana,1.25,Irrigate soon
54.65,78.03,24.06,37.88,28.86,23.28,0,70.73,22.33,45.54,6.96,chickpea,0.75,No irrigation
67.9,35.57,24.68,16.19,31.41,14.59,1,29.43,53.05,54.33,6.87,rice,1.3,No irrigation
66.81,44.44,30.25,25.48,26.29,2.65,0,59.59,30.92,66.19,7.91,chickpea,0.75,No irrigation
18.73,79.32,37.25,9.31,21.27,2.98,1,65.02,18.04,32.45,5.84,rice,1.3,Irrigate now
18.11,68.31,33.79,33.55,24.08,17.82,0,47.07,69.87,30.61,6.65,rice,1.3,No irrigation
18.27,53.79,32.32,3.95,29.51,6.04,1,74.4,37.94,53.18,7.21,cotton,1.1,Irrigate now
23.31,47.28,25.12,37.33,26.1,7.13,1,27.81,39.76,34.41,5.43,chickpea,0.75,No irrigation
15.77,78.27,33.88,26.94,22.59,4.79,0,23.54,28.33,49.18,5.3,cotton,1.1,No irrigation
26.83,53.24,22.99,15.97,30.42,6.76,0,97.9,11.91,36.79,7.38,cotton,1.1,Monitor
64.13,48.99,22.71,22.85,22.95,28.84,0,21.0,37.89,54.32,5.09,rice,1.3,No irrigation
42.22,29.56,39.11,22.52,20.18,24.36,0,81.53,15.37,63.92,5.1,cotton,1.1,Monitor
24.44,26.55,24.08,32.52,28.5,22.81,1,108.46,49.31,47.21,5.56,rice,1.3,No irrigation
59.23,37.77,37.4,28.4,24.19,13.41,0,119.88,16.66,25.87,7.42,rice,1.3,No irrigation
41.07,20.44,25.14,9.8,20.81,29.39,0,95.96,27.59,66.12,7.71,maize,1.0,Monitor
34.83,26.5,27.95,5.76,22.72,27.52,1,95.53,18.51,62.62,7.81,groundnut,0.85,Irrigate soon
15.94,39.01,34.84,17.84,32.64,26.73,1,81.7,22.49,26.87,6.92,chickpea,0.75,Monitor
32.37,35.73,22.61,16.36,29.77,18.87,1,92.02,11.45,78.09,5.4,chickpea,0.75,Monitor
60.49,45.14,30.8,4.48,20.56,4.96,0,51.97,65.81,52.79,7.52,maize,1.0,No irrigation
59.3,57.83,28.09,30.3,24.28,18.99,1,45.53,43.36,66.43,7.72,wheat,0.9,No irrigation
52.1,28.88,29.27,39.97,33.62,16.01,1,51.2,25.53,48.23,5.69,banana,1.25,No irrigation
51.15,88.35,39.53,4.38,20.49,10.16,0,28.58,28.05,18.27,6.71,groundnut,0.85,No irrigation
57.03,85.33,35.37,37.7,23.02,19.02,0,103.36,57.13,78.68,5.84,chickpea,0.75,No irrigation
43.04,38.93,38.89,1.56,22.37,8.27,1,51.86,35.9,24.62,7.57,maize,1.0,Monitor
18.63,31.65,34.87,19.67,34.08,6.15,0,55.93,29.73,72.11,7.28,rice,1.3,Irrigate soon
18.35,21.27,30.38,9.95,24.38,22.0,1,65.34,45.62,54.79,5.01,wheat,0.9,Irrigate now
46.45,74.47,39.99,4.85,21.79,24.35,0,77.96,61.35,21.0,6.7,groundnut,0.85,Monitor
49.53,77.43,22.78,19.78,34.01,22.78,1,94.0,47.07,40.23,6.63,groundnut,0.85,Monitor
33.53,58.03,36.85,3.29,32.82,27.47,1,68.0,25.48,30.92,5.15,wheat,0.9,Irrigate now
59.88,88.07,30.3,27.37,23.74,5.32,0,92.3,24.66,43.97,7.79,wheat,0.9,No irrigation
63.53,42.28,33.24,22.21,25.54,9.26,0,95.92,67.77,35.09,7.92,maize,1.0,No irrigation
49.98,76.34,33.29,2.74,23.05,23.35,1,61.29,11.8,35.91,7.83,wheat,0.9,Monitor
47.85,39.84,37.81,10.93,26.07,14.37,0,29.55,43.03,32.35,6.93,rice,1.3,Monitor
59.56,69.44,30.78,3.66,27.6,27.78,0,71.33,45.79,64.86,7.9,maize,1.0,No irrigation
67.85,47.38,20.67,13.87,33.31,15.91,1,110.48,38.05,66.33,6.08,maize,1.0,No irrigation
37.64,31.18,38.61,13.78,26.82,2.24,0,35.95,15.68,65.15,7.85,wheat,0.9,Irrigate soon
53.57,27.5,22.32,16.75,21.04,6.95,1,54.6,11.07,58.26,7.68,rice,1.3,No irrigation
63.59,24.26,32.03,8.76,23.97,13.44,0,28.53,43.69,48.95,6.37,rice,1.3,No irrigation
19.94,81.53,38.15,8.02,33.56,17.9,1,26.86,15.37,16.91,7.71,wheat,0.9,Irrigate now
54.34,20.81,34.71,17.41,24.88,28.76,1,51.21,53.52,78.09,5.92,maize,1.0,No irrigation
64.16,88.49,28.38,8.75,29.51,12.72,0,30.71,15.29,30.38,6.1,groundnut,0.85,No irrigation
55.89,63.81,24.1,29.28,27.38,6.17,0,54.97,67.67,20.4,8.0,wheat,0.9,No irrigation
24.3,85.81,35.14,29.98,21.89,14.85,0,59.42,69.21,48.11,7.54,groundnut,0.85,No irrigation
59.51,85.45,38.64,31.33,34.29,25.97,1,118.36,67.38,55.39,6.33,cotton,1.1,No irrigation
61.88,50.94,37.13,10.78,29.35,15.25,0,86.24,44.69,56.54,6.08,rice,1.3,No irrigation
37.7,85.29,36.13,12.13,28.48,29.82,0,32.56,28.79,32.67,5.63,rice,1.3,Irrigate soon
31.9,49.35,34.78,15.14,22.29,5.09,0,53.63,48.23,69.83,6.81,banana,1.25,Irrigate soon
34.6,44.98,31.5,6.88,34.55,20.48,1,100.1,48.57,20.72,5.37,groundnut,0.85,Irrigate now
54.06,54.51,23.91,22.02,27.97,14.98,0,105.72,35.74,34.94,6.01,wheat,0.9,No irrigation
58.39,55.03,37.28,32.25,30.86,16.79,1,78.67,35.19,16.51,6.22,chickpea,0.75,No irrigation
62.64,21.28,36.93,32.66,34.89,7.09,0,101.52,32.26,27.74,7.25,rice,1.3,No irrigation
59.12,33.05,37.26,4.74,26.02,10.71,1,20.42,66.76,47.28,5.3,groundnut,0.85,No irrigation
50.3,55.37,21.06,2.34,22.45,29.99,0,30.5,36.8,68.82,6.87,rice,1.3,No irrigation
19.41,76.53,20.65,0.53,24.47,28.23,0,44.07,55.01,47.26,5.3,banana,1.25,Irrigate now
40.66,65.66,28.3,31.23,21.57,19.65,1,108.41,19.34,79.2,6.06,groundnut,0.85,No irrigation
48.93,72.59,21.02,20.29,21.48,20.14,1,102.15,29.72,38.7,5.03,rice,1.3,Monitor
19.24,87.07,26.81,13.51,22.48,5.34,1,112.26,43.49,58.94,7.51,wheat,0.9,Irrigate soon
55.96,53.02,35.59,23.95,20.84,8.35,0,114.55,16.35,16.79,7.07,rice,1.3,No irrigation
57.86,52.9,36.7,5.19,23.04,18.68,1,45.13,39.42,22.84,5.59,chickpea,0.75,No irrigation
61.06,22.82,37.57,22.39,21.59,27.28,0,99.83,42.82,58.79,7.15,chickpea,0.75,No irrigation
58.14,52.59,39.41,1.26,22.55,9.19,1,39.42,56.08,28.86,6.19,maize,1.0,No irrigation
23.92,77.7,27.81,1.52,34.9,18.87,1,75.15,60.81,31.87,7.0,rice,1.3,Irrigate soon
36.39,50.97,33.65,2.65,29.3,5.32,1,89.7,66.38,76.32,5.27,rice,1.3,Irrigate soon
55.47,78.71,37.89,32.94,25.83,2.12,0,41.76,31.84,78.65,7.86,groundnut,0.85,No irrigation
43.75,38.06,35.64,11.28,23.18,22.95,0,82.0,61.94,52.56,5.87,banana,1.25,Irrigate soon
31.11,24.62,20.47,12.06,21.61,13.9,0,101.4,28.98,29.86,5.44,chickpea,0.75,Irrigate soon
65.14,46.39,34.39,30.55,30.71,29.7,1,60.43,57.65,30.02,7.6,wheat,0.9,No irrigation
62.44,36.29,31.0,3.74,24.89,24.97,1,111.21,35.24,64.97,5.47,wheat,0.9,No irrigation
60.11,60.96,28.49,38.37,24.8,8.91,1,52.1,55.9,71.17,5.41,banana,1.25,No irrigation
19.2,51.43,29.85,32.29,22.01,18.58,1,70.67,30.48,31.87,6.13,groundnut,0.85,No irrigation
17.51,67.0,31.97,6.43,31.02,2.53,1,98.68,36.11,62.98,7.97,banana,1.25,Irrigate now
30.41,74.12,29.37,1.47,20.97,4.85,1,40.36,59.61,45.15,6.08,banana,1.25,Irrigate soon
29.5,65.66,30.63,25.65,23.45,20.61,0,41.65,39.2,34.95,5.68,rice,1.3,No irrigation
57.7,82.21,25.93,2.92,24.53,25.71,1,87.17,33.0,25.53,5.52,chickpea,0.75,No irrigation
57.38,47.61,30.56,39.25,33.4,7.21,1,119.7,36.92,42.86,5.41,cotton,1.1,No irrigation
50.9,46.41,24.14,19.13,21.01,25.38,0,114.31,22.49,50.65,7.76,cotton,1.1,No irrigation
37.97,29.69,32.07,8.72,27.94,22.22,1,80.74,34.39,58.67,5.09,chickpea,0.75,Irrigate soon
43.44,85.53,39.87,23.65,23.51,3.61,1,98.02,56.65,31.88,6.04,rice,1.3,Monitor
52.8,86.05,32.08,5.79,23.0,13.71,0,115.7,29.64,70.49,6.29,chickpea,0.75,No irrigation
57.71,42.0,33.64,29.51,26.17,3.62,1,70.02,62.91,47.49,6.02,chickpea,0.75,No irrigation
23.73,79.54,31.73,34.51,23.62,23.88,1,34.72,20.86,28.65,6.21,banana,1.25,No irrigation
22.16,71.0,23.61,28.25,22.63,20.02,1,30.33,55.69,69.33,7.49,groundnut,0.85,No irrigation
63.79,49.81,22.41,19.67,26.34,3.6,1,35.76,62.98,39.18,5.87,banana,1.25,No irrigation
45.39,60.4,24.65,14.99,34.1,25.4,0,40.73,61.39,26.65,5.09,maize,1.0,Monitor
