nitrogen,phosphorus,potassium,ph,moisture,temperature,soil_health
30.44,22.45,127.82,5.5,25.31,15.1,Poor
118.37,75.15,55.4,4.53,64.99,17.68,Moderate
74.47,84.81,40.42,6.02,56.26,33.18,Healthy
74.78,46.21,65.83,6.44,34.27,21.92,Healthy
54.25,50.39,60.41,6.84,54.18,41.9,Healthy
96.12,74.79,19.21,7.54,45.62,38.4,Moderate
145.93,26.88,139.66,7.19,61.74,27.75,Moderate
59.67,81.0,8.19,6.66,15.17,21.88,Moderate
111.53,76.7,133.91,7.36,57.23,40.52,Moderate
85.24,67.12,130.87,7.55,63.89,29.49,Healthy
83.9,66.63,106.58,6.68,22.98,21.71,Healthy
79.03,24.39,66.41,5.09,20.24,37.77,Moderate
85.91,79.14,6.67,5.64,11.24,15.09,Poor
14.48,54.54,18.17,7.69,46.13,21.62,Moderate
127.41,53.42,55.87,6.77,57.08,30.09,Healthy
140.59,38.63,64.44,7.94,54.62,41.09,Moderate
120.9,53.73,97.03,6.12,18.94,25.99,Healthy
49.41,69.42,102.03,8.25,15.56,27.62,Moderate
65.81,55.11,22.34,6.47,55.99,23.47,Healthy
101.06,30.24,58.55,8.13,11.75,22.37,Moderate
141.0,18.97,62.62,6.32,55.69,31.52,Healthy
97.75,94.34,61.95,6.46,77.48,18.46,Moderate
142.75,95.09,143.25,4.77,50.43,37.63,Poor
53.92,61.1,42.18,5.02,69.66,41.49,Moderate
19.76,16.53,90.35,4.85,54.18,34.43,Moderate
68.05,76.84,21.48,5.7,66.53,17.39,Moderate
49.91,64.01,40.87,6.42,68.6,22.28,Healthy
71.02,6.73,107.71,5.92,70.2,17.39,Moderate
119.51,82.31,117.53,7.44,26.65,26.25,Moderate
64.03,27.9,76.3,7.29,43.51,41.31,Healthy
109.23,47.06,63.57,6.83,40.22,20.99,Healthy
82.95,68.91,56.97,5.63,25.22,24.8,Healthy
44.21,77.49,97.61,5.65,79.43,32.43,Moderate
29.95,83.79,114.29,6.5,26.34,36.89,Moderate
27.43,44.71,123.51,7.71,54.09,15.21,Moderate
56.64,86.05,109.6,7.74,14.41,40.4,Poor
42.07,36.57,126.88,6.12,55.02,29.91,Healthy
131.25,19.83,19.18,7.03,69.12,39.92,Moderate
65.99,74.81,61.66,5.78,11.69,21.75,Moderate
33.82,30.52,46.87,7.94,24.24,37.12,Moderate
130.31,49.06,110.05,5.77,11.24,34.16,Moderate
94.9,48.83,135.31,7.41,39.79,16.44,Moderate
132.65,98.54,97.01,7.57,45.42,21.39,Moderate
137.69,70.39,84.54,7.23,45.83,16.58,Moderate
102.46,5.5,36.95,5.12,33.81,39.52,Poor
21.16,38.95,115.14,7.95,61.53,41.06,Moderate
107.43,75.76,66.2,5.71,42.33,35.73,Moderate
101.04,78.33,96.0,7.43,20.9,23.74,Healthy
88.57,6.57,137.28,5.46,16.2,32.93,Poor
37.12,58.38,41.1,5.16,61.45,25.49,Healthy
90.42,25.53,85.1,6.18,13.59,34.62,Healthy
87.33,93.1,122.15,6.78,13.01,35.3,Moderate
86.87,84.33,88.77,4.51,67.04,36.58,Moderate
23.92,69.96,81.28,6.86,72.25,21.74,Healthy
11.84,24.81,137.69,5.35,57.22,36.32,Moderate
123.85,5.99,6.36,8.46,46.92,16.72,Poor
13.75,82.02,136.22,6.6,36.02,33.96,Moderate
13.13,90.4,42.13,5.26,31.76,16.72,Poor
64.54,72.9,77.24,7.17,24.96,25.74,Healthy
82.73,59.39,32.03,7.73,16.32,17.65,Moderate
44.96,67.16,16.18,4.53,43.05,24.36,Moderate
31.94,67.31,98.01,4.99,26.09,24.85,Moderate
148.61,78.02,53.89,8.36,41.85,25.27,Moderate
142.2,74.94,84.44,6.9,78.1,19.13,Moderate
58.6,45.0,147.78,4.84,17.82,26.75,Poor
33.69,70.06,57.3,7.88,62.4,27.71,Moderate
128.3,14.58,89.26,6.92,27.22,16.34,Moderate
84.93,53.8,99.77,5.35,22.58,41.4,Moderate
25.92,99.94,109.4,7.02,33.78,38.43,Poor
137.41,73.58,107.93,6.47,15.45,41.97,Poor
12.18,52.06,58.23,7.6,61.5,31.96,Healthy
20.46,27.5,18.65,8.42,18.94,41.11,Poor
25.78,86.91,88.32,7.83,54.38,35.76,Moderate
112.31,29.72,140.58,7.07,24.15,23.26,Healthy
84.63,88.77,120.53,5.71,58.19,15.04,Moderate
56.57,84.76,26.92,5.91,10.07,15.62,Moderate
30.44,14.68,76.01,8.1,15.92,38.49,Poor
103.54,21.05,47.01,5.28,65.25,34.58,Moderate
52.62,10.16,29.47,7.02,16.33,29.48,Moderate
95.81,70.34,23.18,6.34,42.44,37.55,Moderate
75.62,43.65,22.9,7.28,53.39,34.36,Healthy
101.88,88.15,132.22,5.73,22.77,40.01,Poor
109.83,97.24,77.06,8.35,18.59,30.94,Poor
79.54,5.25,32.97,5.11,14.26,40.6,Poor
145.15,89.72,148.39,7.82,75.25,20.34,Poor
45.96,86.9,74.52,7.37,49.33,23.25,Healthy
49.88,76.08,82.15,5.94,53.19,26.34,Moderate
76.51,69.4,71.4,8.3,43.96,40.97,Moderate
128.68,89.64,115.67,6.92,47.29,29.89,Moderate
38.2,25.37,9.95,7.48,18.74,30.72,Moderate
29.31,11.32,82.37,7.99,34.92,39.82,Poor
11.44,49.25,26.28,5.76,11.66,15.95,Poor
109.79,67.18,35.21,8.1,58.16,24.08,Healthy
67.07,32.79,125.44,6.48,19.47,20.45,Moderate
51.52,43.3,90.93,8.36,28.34,23.87,Moderate
13.35,40.39,102.89,8.35,61.81,18.19,Moderate
134.61,84.67,32.41,8.24,59.99,36.14,Moderate
74.28,24.06,120.87,6.41,77.72,19.14,Moderate
59.76,74.88,87.98,6.23,59.11,34.8,Moderate
90.82,35.31,94.72,6.68,65.84,32.64,Healthy
79.55,6.78,29.21,5.85,52.1,36.39,Moderate
144.39,61.98,110.68,6.99,40.12,31.46,Healthy
66.09,48.1,137.1,6.76,17.03,29.14,Moderate
143.46,14.5,145.82,8.45,49.25,23.98,Poor
11.21,6.47,61.27,7.63,75.97,19.18,Poor
78.29,52.66,60.14,6.66,74.75,26.84,Healthy
29.29,68.22,9.55,8.26,75.79,17.49,Poor
87.12,80.75,72.36,6.42,77.91,21.22,Healthy
83.68,15.92,48.85,7.9,60.15,31.52,Healthy
25.94,85.82,48.23,6.64,26.34,29.06,Moderate
88.7,37.34,78.36,6.12,58.82,29.69,Healthy
132.93,9.72,8.86,5.25,18.3,29.2,Poor
38.02,6.52,45.98,6.54,60.0,26.84,Healthy
144.78,23.95,79.54,5.51,66.47,20.07,Moderate
144.62,73.08,85.75,6.63,35.37,15.57,Moderate
138.12,80.52,24.55,4.99,31.57,35.6,Moderate
80.44,67.15,5.9,8.19,21.6,23.61,Moderate
142.6,74.62,79.1,7.95,14.29,17.06,Moderate
31.72,30.13,107.81,6.63,39.82,36.13,Moderate
54.4,13.12,62.53,7.57,43.19,41.38,Moderate
129.86,80.14,117.11,6.82,73.08,30.93,Moderate
62.16,23.61,122.9,5.98,65.36,41.54,Moderate
65.82,37.37,29.66,6.4,55.78,23.45,Healthy
77.99,56.02,44.91,4.59,25.09,36.69,Moderate
48.93,6.31,66.62,7.23,62.67,26.18,Healthy
90.06,75.82,133.94,7.06,58.36,17.66,Moderate
68.86,89.45,28.3,5.74,57.46,39.36,Moderate
18.27,87.7,36.95,7.94,72.25,35.94,Moderate
139.33,96.31,139.15,6.55,42.46,17.84,Poor
40.25,66.97,23.46,8.27,25.89,17.37,Moderate
42.93,9.65,29.08,6.85,30.24,36.63,Moderate
66.66,72.83,107.7,5.04,13.96,37.73,Moderate
108.12,21.62,103.6,5.82,13.97,21.18,Moderate
115.81,42.12,84.0,5.05,16.49,21.46,Moderate
76.16,85.46,115.69,5.14,15.0,21.09,Poor
129.33,54.01,122.0,5.98,51.33,31.06,Moderate
97.74,49.66,39.69,6.21,78.23,22.35,Healthy
111.48,94.75,87.11,6.46,18.46,35.34,Moderate
137.61,98.17,34.24,8.18,35.92,31.72,Poor
41.31,28.6,94.75,6.44,77.51,22.14,Healthy
132.93,48.75,24.51,5.46,62.9,37.32,Moderate
15.54,43.95,76.66,6.96,55.54,37.43,Healthy
48.27,15.63,32.04,8.25,48.27,20.92,Moderate
120.02,60.77,58.26,4.57,64.8,34.37,Moderate
46.69,30.23,44.37,7.18,30.59,23.38,Healthy
62.73,98.12,71.71,6.01,42.9,34.42,Healthy
133.72,99.13,75.48,6.34,33.12,36.04,Moderate
101.78,39.52,80.19,5.32,58.58,21.81,Healthy
58.94,11.47,36.88,5.28,61.47,33.75,Moderate
85.34,41.77,133.96,8.04,52.2,32.76,Moderate
121.5,73.66,37.61,6.51,20.63,36.85,Moderate
101.5,98.01,24.79,6.54,60.68,38.42,Moderate
129.48,24.19,147.44,8.43,77.83,31.57,Poor
126.47,12.22,42.04,4.87,45.39,41.05,Poor
100.88,48.82,119.96,6.7,42.04,31.99,Healthy
81.65,65.95,121.38,6.35,39.05,30.08,Healthy
136.67,45.18,127.92,6.97,10.87,27.86,Poor
39.47,19.28,38.99,7.35,53.92,29.5,Healthy
79.34,41.97,133.55,8.23,63.51,22.78,Moderate
137.94,82.82,22.98,5.87,32.93,34.71,Moderate
83.35,30.35,38.47,6.33,56.62,28.74,Healthy
46.54,63.9,149.84,5.21,46.99,25.14,Moderate
40.58,88.17,143.88,5.9,34.31,17.48,Moderate
96.49,7.52,76.95,5.11,57.06,40.08,Poor
22.43,78.89,125.43,5.2,74.58,31.76,Moderate
84.89,68.78,46.78,4.6,40.94,35.07,Healthy
138.61,45.86,43.23,5.03,75.48,21.24,Poor
137.55,22.46,7.63,5.4,44.5,24.42,Moderate
137.08,56.78,22.08,7.0,37.23,33.33,Moderate
120.06,98.63,88.61,5.97,40.35,25.87,Moderate
73.08,7.86,40.86,8.45,74.96,16.3,Poor
147.14,80.24,5.4,8.15,77.23,31.98,Poor
120.37,36.59,87.99,7.43,49.29,23.22,Healthy
100.89,84.65,126.22,5.03,41.18,16.05,Poor
98.59,28.01,139.9,6.97,38.04,34.75,Healthy
39.03,13.69,17.67,6.83,72.22,21.01,Moderate
116.41,8.57,56.23,7.11,67.84,40.47,Moderate
98.56,48.95,13.79,5.6,74.62,30.74,Moderate
57.97,28.64,21.48,7.51,38.87,40.29,Moderate
73.61,82.75,23.88,5.1,29.12,20.16,Moderate
146.74,81.77,55.52,6.58,47.33,31.39,Healthy
24.51,38.15,17.46,8.18,38.24,34.63,Poor
138.92,34.4,17.74,5.84,56.97,28.49,Moderate
20.49,11.67,106.44,7.45,17.67,36.46,Poor
58.38,11.48,53.41,7.42,55.9,28.0,Healthy
49.15,44.7,60.33,6.06,44.28,27.29,Healthy
24.35,32.57,23.72,6.91,39.6,33.14,Moderate
22.26,37.77,31.15,4.87,64.14,18.54,Moderate
34.49,39.84,47.45,8.18,79.21,26.4,Poor
38.16,52.32,76.87,6.36,11.42,18.47,Moderate
29.74,38.42,89.21,8.01,25.63,35.82,Moderate
41.67,8.1,99.23,5.36,74.38,40.2,Moderate
24.7,23.5,35.51,8.15,15.46,35.28,Poor
50.28,60.33,30.71,7.73,56.95,15.57,Moderate
43.2,49.3,82.02,7.81,37.09,40.02,Moderate
37.14,86.48,136.12,7.01,77.73,26.09,Poor
107.9,5.96,44.83,6.77,71.32,40.73,Moderate
91.12,86.31,120.89,7.59,17.8,27.92,Moderate
78.08,79.81,89.99,7.78,76.95,29.98,Moderate
120.84,58.25,95.73,6.4,77.17,37.07,Moderate
115.27,36.31,75.39,7.95,75.55,41.93,Moderate
112.82,74.43,18.61,7.51,34.27,38.34,Moderate
11.58,93.77,75.16,5.01,52.07,33.68,Poor
119.17,71.68,85.24,4.83,70.4,41.55,Moderate
118.92,8.3,114.58,5.58,77.35,16.71,Poor
22.92,22.23,114.21,7.11,60.91,24.55,Moderate
133.14,47.39,24.45,7.57,47.07,31.02,Moderate
63.92,72.52,10.16,6.46,39.9,35.15,Moderate
47.22,27.2,51.38,6.42,24.69,33.47,Moderate
56.43,45.05,85.85,6.01,59.09,32.72,Healthy
115.96,54.69,58.28,5.3,40.58,38.57,Healthy
26.94,25.46,101.46,6.8,74.13,15.78,Moderate
132.99,73.92,117.45,6.01,31.51,15.39,Moderate
120.24,20.35,37.79,5.61,70.88,22.77,Moderate
69.6,76.0,134.38,7.66,47.48,15.06,Moderate
32.1,29.09,65.0,5.95,46.01,26.12,Healthy
111.65,9.96,149.24,7.87,33.45,25.71,Moderate
144.92,93.9,62.01,4.74,79.16,32.65,Poor
107.02,31.09,123.71,6.73,42.92,35.01,Healthy
62.07,45.79,99.59,7.06,77.98,30.2,Healthy
54.94,32.31,82.43,4.98,51.17,25.54,Healthy
59.28,23.29,76.83,4.65,52.5,22.71,Moderate
136.71,55.0,118.19,7.9,71.53,38.51,Moderate
41.57,33.81,107.65,6.65,52.65,33.3,Moderate
26.0,20.99,97.49,7.0,67.22,33.73,Moderate
39.07,11.66,61.7,5.99,63.72,33.13,Moderate
132.11,52.9,46.86,6.52,25.09,16.63,Moderate
79.96,44.29,9.67,7.39,55.1,16.99,Moderate
109.4,12.87,80.06,6.99,44.93,35.18,Healthy
63.98,25.23,75.53,5.87,20.59,27.72,Healthy
38.2,49.68,90.92,7.63,69.72,33.04,Moderate
135.1,57.99,108.01,7.58,67.74,35.3,Moderate
136.34,49.92,143.25,6.1,14.91,19.92,Poor
88.16,6.39,27.82,6.0,53.7,19.47,Moderate
90.48,68.0,115.73,7.14,27.51,41.93,Moderate
134.35,40.48,9.23,6.61,70.56,37.19,Moderate
135.66,97.1,108.39,5.15,12.55,19.09,Poor
38.15,10.83,70.75,7.64,10.3,36.7,Moderate
139.54,19.44,8.1,6.42,70.8,34.89,Moderate
14.86,68.96,123.57,5.58,55.74,28.34,Moderate
38.79,90.64,37.34,7.86,59.12,20.96,Moderate
109.59,7.47,39.26,5.64,72.24,39.72,Moderate
47.94,50.09,147.34,7.16,14.88,25.57,Moderate
69.0,34.11,80.39,7.44,58.41,24.49,Healthy
113.13,55.74,116.58,4.96,38.33,25.66,Healthy
59.25,71.31,85.78,6.04,47.54,34.02,Moderate
104.52,77.26,128.46,7.46,22.61,37.86,Moderate
56.48,68.27,148.69,5.68,28.91,19.92,Moderate
147.77,45.56,118.66,4.7,22.63,16.71,Poor
124.19,15.12,138.86,7.16,73.67,26.04,Moderate
83.59,7.62,72.56,6.86,17.04,41.49,Poor
10.61,30.41,94.27,6.49,26.74,41.64,Moderate
36.44,58.99,21.8,4.72,44.15,36.73,Moderate
84.38,32.89,7.43,8.26,24.83,30.51,Moderate
12.17,14.23,29.67,4.95,47.15,25.72,Poor
122.18,16.04,67.5,6.21,26.16,17.59,Moderate
11.49,6.79,62.8,4.72,37.62,26.81,Poor
72.35,23.21,77.31,6.07,79.27,16.22,Moderate
17.54,83.33,43.57,5.24,71.21,29.38,Moderate
96.21,5.76,42.81,5.54,63.26,25.41,Healthy
90.84,93.53,147.78,5.01,48.91,33.88,Poor
119.49,92.41,110.61,7.26,13.79,29.71,Moderate
93.83,71.17,89.59,6.14,44.12,41.12,Healthy
56.07,79.52,93.08,6.28,39.0,29.51,Healthy
121.97,16.6,137.05,7.6,34.43,15.27,Moderate
24.73,18.72,20.02,4.91,77.21,32.78,Poor
124.89,58.47,94.83,8.02,28.34,33.75,Moderate
135.9,93.95,69.39,7.93,45.27,21.96,Moderate
45.13,47.92,42.39,4.62,17.39,37.93,Moderate
133.55,87.94,85.29,8.24,44.94,27.49,Moderate
76.41,29.14,93.96,6.3,78.23,19.64,Healthy
20.74,38.36,36.25,8.47,49.1,24.71,Moderate
99.98,48.05,35.28,6.08,30.04,32.21,Healthy
124.32,29.94,95.09,7.33,35.9,28.16,Healthy
60.23,40.43,69.7,5.68,44.18,35.31,Healthy
65.2,94.82,36.61,6.3,52.12,29.67,Healthy
142.57,35.81,59.76,6.88,51.75,36.26,Healthy
121.23,6.03,115.81,7.37,51.0,23.56,Moderate
136.99,75.13,42.31,5.72,59.73,39.78,Moderate
78.68,88.52,60.41,6.08,58.02,16.36,Moderate
29.45,74.2,40.1,5.2,16.23,21.07,Moderate
45.07,37.41,141.06,7.08,58.53,18.58,Moderate
36.97,90.37,96.97,7.74,35.02,30.58,Moderate
80.31,24.51,124.59,5.84,42.68,18.59,Moderate
99.37,80.16,64.51,8.41,28.03,38.57,Moderate
110.97,93.09,112.39,6.48,38.94,37.39,Moderate
127.65,60.95,106.81,6.35,25.29,16.35,Moderate
101.52,68.58,101.46,6.75,33.97,21.53,Healthy
19.2,19.06,96.1,7.57,73.53,17.27,Moderate
123.96,61.75,48.69,7.4,79.25,25.24,Healthy
97.84,29.78,34.73,5.1,12.25,34.54,Moderate
30.43,69.25,131.09,7.89,30.93,18.36,Moderate
72.03,22.22,59.16,6.78,55.1,20.89,Healthy
41.82,87.27,142.01,7.07,48.98,32.77,Moderate
28.01,90.22,35.25,7.18,25.54,34.06,Moderate
115.48,75.4,67.16,6.93,51.86,34.45,Healthy
79.86,53.19,104.24,5.18,55.67,19.0,Moderate
111.48,41.95,126.74,4.85,42.24,19.51,Moderate
131.64,16.9,75.35,4.92,65.84,22.62,Moderate
93.17,21.16,55.98,4.95,48.56,15.09,Moderate
149.03,44.55,96.27,5.65,27.73,37.85,Moderate
116.15,66.11,114.08,5.2,75.39,27.28,Moderate
131.62,74.93,46.46,6.78,77.67,16.0,Moderate
69.71,63.95,54.28,5.77,62.41,39.74,Healthy
85.27,95.08,19.69,5.41,16.14,26.76,Poor
97.74,24.04,70.04,7.24,54.76,31.99,Healthy
94.84,98.73,108.52,8.13,76.62,38.21,Poor
23.32,55.28,60.32,4.89,49.49,20.75,Moderate
91.44,82.65,62.11,8.3,63.65,36.72,Moderate
25.72,94.48,10.01,7.88,12.08,19.39,Poor
54.15,75.09,135.42,7.17,60.94,22.82,Moderate
146.55,43.73,137.37,7.62,35.71,24.26,Moderate
105.13,94.34,102.49,7.93,77.64,23.91,Moderate
85.39,62.87,36.49,7.69,28.32,34.09,Moderate
83.34,84.48,79.18,6.85,22.68,36.82,Moderate
66.3,60.08,127.68,6.42,29.21,22.17,Healthy
89.29,32.66,54.09,5.44,41.24,27.58,Healthy
83.63,61.32,90.25,5.97,73.05,28.81,Healthy
126.5,57.95,58.74,7.45,22.39,41.18,Moderate
90.12,14.9,66.1,7.35,14.77,22.06,Moderate
139.41,38.84,28.08,4.89,53.33,30.07,Moderate
100.68,96.01,13.72,5.29,26.37,26.53,Moderate
26.94,43.94,123.35,5.15,74.16,39.6,Poor
81.82,86.71,108.17,5.93,49.32,18.15,Moderate
79.41,83.85,89.86,6.03,56.45,41.38,Healthy
19.45,36.38,27.61,8.33,48.21,18.5,Moderate
95.7,52.54,13.6,7.96,59.64,15.14,Moderate
144.35,20.13,5.04,6.21,19.85,30.39,Poor
53.6,22.59,147.88,5.83,39.03,22.94,Moderate
127.18,23.69,23.51,8.03,22.84,38.16,Moderate
90.94,83.22,15.17,8.35,30.98,16.58,Poor
117.08,21.95,55.91,6.88,14.8,20.45,Healthy
78.47,45.08,85.85,7.41,34.71,25.92,Healthy
48.13,37.27,12.4,6.82,22.09,34.34,Moderate
15.91,10.69,46.28,6.25,58.55,33.69,Moderate
146.27,38.41,13.61,7.95,61.14,16.84,Poor
21.67,50.28,54.54,6.89,25.34,40.9,Moderate
81.7,76.32,23.24,6.97,70.56,15.62,Moderate
85.6,28.44,74.37,7.76,58.3,35.37,Healthy
39.64,84.09,94.03,4.78,70.39,16.51,Moderate
14.03,84.21,6.89,4.85,11.19,38.77,Poor
16.26,40.4,36.46,5.87,30.34,38.97,Moderate
117.62,89.08,109.41,5.82,23.01,29.3,Moderate
59.93,66.12,10.65,7.35,30.97,27.48,Moderate
147.01,25.48,22.06,5.34,34.61,29.48,Moderate
147.23,87.64,108.67,7.38,29.86,40.06,Poor
85.54,20.44,142.79,6.53,20.89,34.85,Moderate
42.73,22.83,43.8,6.81,30.48,16.1,Moderate
64.25,27.27,79.16,6.34,15.47,21.62,Healthy
49.41,51.05,124.22,5.37,21.07,15.03,Moderate
94.91,35.94,102.17,7.26,13.13,26.3,Healthy
145.52,31.14,81.78,6.65,28.24,36.04,Moderate
10.52,26.55,90.92,8.17,10.67,31.22,Poor
10.47,64.17,64.68,6.24,77.73,33.42,Moderate
37.5,99.75,42.22,7.24,57.62,37.94,Moderate
65.84,71.12,95.76,6.25,74.12,21.8,Healthy
41.4,64.89,32.59,7.82,33.78,26.37,Moderate
105.52,89.08,105.05,4.88,33.66,35.25,Moderate
137.09,65.21,91.44,6.02,43.46,26.67,Healthy
17.72,7.08,94.52,6.54,27.14,39.1,Poor
38.92,71.55,119.31,7.86,68.77,36.44,Moderate
74.09,64.27,129.37,6.18,56.96,19.31,Healthy
89.06,18.4,100.74,6.01,25.95,24.74,Moderate
108.2,91.26,6.64,5.17,59.4,30.36,Poor
54.69,66.92,130.74,5.53,44.0,15.56,Moderate
142.44,81.16,78.24,8.47,25.42,35.09,Moderate
117.73,83.93,104.34,5.26,16.39,19.87,Moderate
130.16,43.19,84.19,4.6,44.4,26.05,Healthy
84.84,40.65,15.94,4.68,76.49,31.3,Poor
100.08,91.96,84.87,6.96,46.61,19.75,Healthy
53.61,89.01,69.36,5.32,67.96,17.36,Moderate
99.53,71.51,49.05,5.17,41.38,35.39,Moderate
134.14,82.46,20.88,5.39,53.19,34.17,Moderate
11.22,18.54,18.63,5.86,57.66,40.47,Poor
22.53,53.08,59.01,6.09,14.76,22.78,Moderate
45.34,73.24,98.07,7.05,46.35,24.24,Healthy
44.13,6.07,26.45,5.38,78.29,41.2,Poor
117.47,62.98,101.98,6.9,55.28,20.92,Healthy
146.74,76.88,38.97,6.55,65.25,39.6,Moderate
63.74,50.95,49.93,6.01,25.94,15.81,Healthy
68.29,49.7,118.09,6.59,32.85,27.51,Healthy
121.46,50.69,85.5,5.19,10.53,40.1,Poor
47.52,38.02,21.65,6.55,61.6,33.52,Moderate
129.78,32.22,50.63,8.36,41.96,37.53,Moderate
95.61,22.18,143.83,5.8,54.93,21.87,Moderate
90.59,56.41,42.85,8.46,19.85,26.96,Moderate
14.39,69.86,72.01,6.74,58.9,35.63,Healthy
145.22,87.08,51.95,7.41,15.32,18.68,Poor
74.35,48.66,78.33,6.4,54.9,40.77,Healthy
34.18,38.96,15.77,5.3,79.11,16.07,Poor
39.91,45.52,47.44,6.68,79.33,34.01,Moderate
66.82,69.88,131.48,5.42,60.19,31.58,Healthy
112.73,13.0,111.28,7.65,58.11,20.33,Moderate
32.59,75.15,98.92,8.43,41.83,21.19,Moderate
117.76,76.11,80.79,7.48,31.74,20.82,Healthy
27.65,32.6,99.91,5.53,71.84,21.74,Moderate
105.82,55.12,35.67,6.72,76.83,40.49,Moderate
50.82,55.97,26.87,6.38,32.5,40.1,Moderate
98.58,22.57,148.89,7.28,19.43,36.59,Moderate
88.06,43.02,33.47,5.61,21.71,36.69,Moderate
48.22,49.65,145.35,8.48,65.39,36.57,Moderate
142.28,80.7,70.39,4.74,24.59,27.0,Moderate
47.16,36.27,13.54,6.71,34.61,21.99,Moderate
95.45,31.29,74.06,5.49,57.64,38.06,Healthy
21.44,82.89,128.5,8.36,67.95,29.91,Poor
19.84,12.07,33.52,6.29,76.88,19.73,Poor
85.43,99.82,7.0,4.69,28.89,21.08,Poor
79.8,44.94,89.63,5.09,58.01,20.8,Healthy
73.28,8.17,120.69,7.01,24.61,31.25,Moderate
71.18,83.5,147.64,5.0,44.31,21.97,Moderate
114.96,8.27,83.96,7.93,37.25,37.62,Moderate
30.56,92.24,119.76,6.06,19.14,29.05,Poor
103.86,17.25,140.31,7.55,76.61,23.08,Moderate
70.68,27.81,44.7,5.08,18.77,33.11,Moderate
31.97,17.68,82.51,7.32,64.46,30.67,Healthy
38.22,59.46,95.74,5.53,20.11,39.99,Moderate
23.43,31.33,38.56,8.07,45.14,40.83,Poor
125.95,76.71,30.63,5.88,67.42,41.56,Moderate
132.91,95.1,98.07,6.43,46.03,27.38,Healthy
31.68,34.05,18.1,4.85,31.83,32.99,Poor
95.92,58.15,113.6,6.19,40.95,28.99,Healthy
19.32,60.26,113.78,5.55,69.84,22.19,Moderate
81.85,88.08,112.03,6.8,53.59,17.94,Moderate
107.9,63.13,17.26,5.0,77.97,19.81,Poor
135.41,31.2,62.44,6.72,53.81,28.44,Healthy
58.78,52.38,106.6,6.09,48.17,25.24,Healthy
56.19,33.39,37.47,7.54,78.87,15.78,Moderate
37.45,96.6,54.56,6.06,56.41,24.52,Healthy
78.98,90.57,86.89,7.17,25.2,22.06,Healthy
134.82,92.17,122.01,4.99,67.3,15.52,Poor
93.52,69.15,66.83,6.42,61.93,39.16,Healthy
36.51,18.16,96.35,5.42,23.6,20.49,Moderate
37.56,50.33,144.84,7.81,48.03,17.19,Moderate
104.21,47.86,117.86,6.48,56.78,20.4,Healthy
126.65,79.05,59.23,8.35,21.23,15.54,Moderate
116.84,62.05,21.08,5.14,19.16,19.51,Moderate
74.6,9.84,80.31,6.92,60.92,40.54,Moderate
21.55,8.34,25.18,5.85,46.78,15.12,Poor
106.93,95.9,41.22,4.54,62.73,35.79,Moderate
16.09,63.65,40.21,7.03,60.85,21.01,Healthy
46.51,63.1,89.43,8.04,45.73,36.59,Moderate
112.48,68.24,32.81,5.61,49.67,16.78,Healthy
16.31,9.73,138.59,7.26,68.57,41.01,Poor
108.14,53.96,74.46,7.48,70.75,37.4,Healthy
79.01,78.48,74.11,6.04,30.84,16.47,Moderate
38.16,74.35,29.9,8.1,15.5,16.38,Poor
77.35,26.15,19.93,4.74,46.91,22.01,Moderate
87.81,19.09,8.54,4.61,17.89,36.49,Poor
72.79,64.27,131.87,5.35,70.99,35.13,Moderate
112.06,87.72,23.25,6.66,43.85,32.93,Moderate
43.32,17.1,146.15,6.36,26.24,18.47,Moderate
93.1,19.04,31.54,8.31,12.04,20.04,Moderate
103.97,25.6,31.38,6.73,58.72,26.63,Healthy
119.38,82.44,95.35,6.81,67.14,15.41,Moderate
81.49,17.23,37.13,8.3,10.26,23.29,Moderate
31.61,59.19,127.42,6.06,68.6,26.89,Moderate
137.27,85.46,30.93,8.04,23.48,28.24,Poor
37.44,41.71,147.91,7.56,48.79,40.26,Moderate
60.36,21.45,125.2,4.55,66.32,15.59,Poor
49.81,38.77,51.19,5.47,17.57,15.09,Moderate
118.46,48.41,28.48,4.83,29.49,24.57,Moderate
74.6,14.6,147.09,5.57,40.89,34.14,Moderate
53.43,12.84,59.6,6.71,68.92,24.93,Moderate
134.53,56.88,109.04,4.62,72.7,20.76,Moderate
55.62,54.75,144.18,5.88,25.44,40.94,Moderate
123.19,68.02,64.4,6.18,76.55,16.86,Moderate
116.05,62.11,145.42,6.73,29.64,36.06,Moderate
147.99,91.21,47.74,5.89,62.84,31.15,Moderate
11.63,18.48,17.4,5.21,31.34,41.11,Poor
104.71,10.2,93.07,6.25,62.78,38.87,Moderate
19.13,98.09,13.4,7.43,73.22,35.3,Poor
31.11,24.76,10.97,5.02,14.27,16.45,Poor
88.7,12.29,66.63,7.34,11.06,32.25,Moderate
116.01,55.98,73.96,7.42,47.08,28.75,Healthy
122.25,84.57,58.42,6.16,66.05,29.71,Moderate
106.15,12.14,18.83,6.63,67.35,23.55,Moderate
144.49,77.23,118.35,7.84,27.81,23.92,Moderate
26.58,41.13,10.2,7.51,66.18,20.77,Moderate
78.59,68.84,112.67,8.38,24.05,21.66,Moderate
129.54,14.24,118.95,5.03,42.51,30.99,Moderate
117.5,15.88,124.49,7.9,65.54,40.31,Moderate
132.11,77.96,89.0,7.73,78.27,32.21,Moderate
43.96,28.55,120.42,8.46,24.72,41.19,Moderate
47.56,44.22,136.68,8.35,49.69,40.65,Poor
