year,state,crop,season,area,production,annual_rainfall,fertilizer,pesticide,yield
2007,Nagaland,Cotton(lint),Kharif,150.0,40.0,1769.0,20010.0,24.0,0.365
2026,Jammu and Kashmir,Other Kharif pulses,Kharif,3366.39,4289.35,1208.6,611894.32,1076.92,1.274169
2026,Manipur,Groundnut,Kharif,2882.81,3555.98,1715.8,493844.93,923.8,1.233512
2025,Madhya Pradesh,Tobacco,Whole Year,191.87,78.93,882.3,27178.09,42.11,0.411347
2003,Sikkim,Urad,Kharif,3780.0,2810.0,2838.1,374144.4,907.2,0.6475
2006,Mizoram,Other  Rabi pulses,Rabi,2112.0,2790.0,2353.0,269723.52,464.64,1.14375
2009,Karnataka,Mango,Whole Year,216192.33,1418198.27,1317.9,50997.66,942.74,6.559892
2000,Odisha,Sunflower,Kharif,830.0,480.0,1066.0,81481.1,215.8,0.58
2023,Bihar,Rice,Autumn,1062738.9,2620176.69,1151.7,158656475.15,302408.06,2.465494
2003,Puducherry,Urad,Rabi,1174.0,437.0,1434.6,116202.52,281.76,0.71
2000,Maharashtra,Sugarcane,Whole Year,595300.0,49568700.0,1057.8,58440601.0,154778.0,77.654074
2009,Haryana,Onion,Whole Year,1535.0,31300.0,393.0,239183.7,260.95,19.357857
2009,Bihar,Mango,Whole Year,253078.8,1552303.8,1122.9,54097.25,1542.36,6.133678
2001,Himachal Pradesh,Soyabean,Kharif,661.0,725.0,918.1,67507.93,171.86,1.17625
2024,Tamil Nadu,Tapioca,Whole Year,102666.24,3365581.85,751.7,14531182.25,28258.59,32.781776
2001,Uttarakhand,Horse-gram,Kharif,7781.0,3437.0,1541.3,794673.53,2023.06,0.476667
2005,Kerala,Tapioca,Whole Year,90539.0,2568284.0,3030.9,10857436.88,19013.19,28.009286
2024,Assam,Tobacco,Whole Year,493.36,309.83,1975.7,72493.65,142.14,0.628008
2009,Uttarakhand,Garlic,Whole Year,2835.0,20716.0,847.8,441749.7,481.95,5.318182
2016,Uttarakhand,Maize,Kharif,21692.0,36649.0,1580.9,3324299.0,7592.2,1.57
2017,Karnataka,Cardamom,Whole Year,14629.0,1766.0,1111.7,2303189.76,5559.02,0.108571
2008,Telangana,Turmeric,Kharif,29164.89,174653.29,1000.2,4182.34,59.15,5.988477
2003,Gujarat,Ragi,Kharif,20800.0,24000.0,902.5,2058784.0,4992.0,1.0775
2025,Tamil Nadu,Sugarcane,Whole Year,280764.78,24555930.54,1091.6,41075833.13,74992.57,87.460866
2026,Tripura,Jowar,Kharif,561.3,442.36,2448.4,106162.09,226.0,0.788108
2004,West Bengal,Banana,Whole Year,39005.74,851240.07,2576.5,8111.37,265.78,21.823458
2008,Manipur,Peas & beans (Pulses),Rabi,15492.0,12869.0,1134.8,2215975.68,1394.28,0.842222
2009,Tamil Nadu,Arhar/Tur,Whole Year,26558.0,20274.0,928.5,4138267.56,4514.86,0.709615
2025,Jharkhand,Jowar,Kharif,2361.85,2902.1,1139.0,446068.85,1008.44,1.228736
2021,Delhi,Rice,Kharif,6586.83,25488.31,592.0,1056455.96,1625.89,3.869586
2000,Himachal Pradesh,Gram,Rabi,1403.0,857.0,1068.4,137732.51,364.78,0.553333
2003,Uttar Pradesh,Groundnut,Kharif,85143.0,56879.0,1075.6,8427454.14,20434.32,0.70661
2006,Delhi,Bajra,Kharif,1592.0,2945.0,462.7,203314.32,350.24,1.85
2001,Madhya Pradesh,Small millets,Kharif,446927.0,109728.0,955.0,45644654.51,116201.02,0.246053
2025,Arunachal Pradesh,Moong(Green Gram),Kharif,1341.78,1982.37,2751.7,223903.15,495.72,1.477413
2002,Bihar,Maize,Autumn,255035.0,428182.0,1105.8,24144163.45,63758.75,1.757568
2022,Madhya Pradesh,Urad,Kharif,500651.55,377717.21,885.5,74533308.75,161524.49,0.754451
2017,Jammu and Kashmir,Wheat,Rabi,299336.0,640196.0,1279.1,47127459.84,113747.68,1.645
2003,Haryana,Peas & beans (Pulses),Rabi,994.0,1100.0,592.3,98386.12,238.56,0.975833
2001,Himachal Pradesh,Coriander,Whole Year,308.0,105.0,918.1,31456.04,80.08,1.35125
2016,Tamil Nadu,Gram,Rabi,5227.0,3393.0,912.4,801037.75,1829.45,0.58
2001,Maharashtra,Rice,Kharif,1487200.0,2590400.0,1035.8,151887736.0,386672.0,1.261875
2025,Uttarakhand,Soyabean,Kharif,9417.09,11300.92,1536.5,1500617.91,2927.39,1.200044
2012,Uttarakhand,Urad,Kharif,11770.0,9211.0,1309.8,1774916.0,3648.7,0.751538
2015,Haryana,Moth,Kharif,300.0,100.0,426.8,47373.0,99.0,0.25
2007,Nagaland,Sesamum,Kharif,6520.0,3970.0,1769.0,869768.0,1043.2,0.61125
2014,Nagaland,Potato,Rabi,7200.0,73370.0,1333.3,1086912.0,2376.0,10.171818
2017,Punjab,Sunflower,Rabi,6100.0,11600.0,497.5,960384.0,2318.0,1.89
2007,Puducherry,Arecanut,Kharif,61.0,78.0,1434.6,8137.4,9.76,1.28
2009,Himachal Pradesh,Rice,Kharif,76186.0,105787.0,969.9,11871302.52,12951.62,1.484545
2011,Madhya Pradesh,Onion,Whole Year,67857.0,1267840.0,852.6,11367404.64,22392.81,17.7412
2022,Haryana,Mustard,Rabi,801921.1,1290391.13,496.9,211462.75,6131.73,1.609125
2001,Haryana,Barley,Rabi,29673.0,86000.0,483.8,3030503.49,7714.98,1.782222
2022,Mizoram,Sesamum,Kharif,2056.94,1544.85,2041.0,213842.79,441.6,0.751044
2001,Chhattisgarh,Urad,Kharif,113521.0,34993.0,1550.0,11593899.73,29515.46,0.319375
2017,Bihar,Banana,Whole Year,67178.4,2219946.95,1068.5,13777.19,355.7,33.045546
2007,Puducherry,Sesamum,Kharif,14.0,11.0,1434.6,1867.6,2.24,0.79
2010,Madhya Pradesh,Other Kharif pulses,Kharif,1983.0,466.0,856.3,329396.13,475.92,0.24
2015,Odisha,Wheat,Summer,367.0,494.0,1210.1,57952.97,121.11,1.2675
2019,Arunachal Pradesh,Rice,Kharif,133500.0,244741.0,2433.3,22929960.0,49395.0,1.7792
2024,Puducherry,Ginger,Kharif,204.23,210.42,1440.1,22686.91,46.84,1.030332
2016,West Bengal,Jute,Kharif,522470.0,8187658.0,1795.8,80068527.5,182864.5,16.757895
2017,Andhra Pradesh,Safflower,Rabi,20.0,13.0,868.2,3148.8,7.6,0.65
2004,Karnataka,Horse-gram,Kharif,140741.0,73217.0,1117.7,15247879.94,29555.61,0.553462
2008,Karnataka,Cashewnut,Whole Year,62303.0,38311.0,1164.1,8911821.12,5607.27,0.605
2017,Chhattisgarh,Sugarcane,Whole Year,34834.0,64205.0,1124.5,5484264.96,13236.92,1.823182
2010,Chhattisgarh,Horse-gram,Kharif,48782.0,13995.0,1283.1,8103178.02,11707.68,0.306471
2016,Meghalaya,Sugarcane,Whole Year,121.0,361.0,3837.1,18543.25,42.35,2.67
2017,Jharkhand,Bajra,Kharif,614.0,354.0,1165.7,96668.16,233.32,0.64
2021,Telangana,Soyabean,Kharif,125824.41,192879.75,881.7,20634546.82,43842.05,1.532928
2017,Tamil Nadu,Turmeric,Whole Year,18080.0,73134.0,970.9,2846515.2,6870.4,4.338889
2016,Andhra Pradesh,Castor seed,Kharif,32292.0,15195.0,890.0,4948749.0,11302.2,0.511111
2014,Haryana,Moong(Green Gram),Kharif,6700.0,3300.0,301.3,1011432.0,2211.0,0.44
2012,Sikkim,Urad,Kharif,3270.0,2910.0,3006.9,493116.0,1013.7,0.91
2008,Assam,Ginger,Whole Year,15210.0,103915.0,2109.9,2175638.4,1368.9,6.942593
2003,Meghalaya,Banana,Whole Year,5628.0,66875.0,3321.3,557059.44,1350.72,10.927143
2013,Andhra Pradesh,Castor seed,Kharif,47592.0,24827.0,1062.3,6876568.08,12849.84,0.737778
2021,West Bengal,Cardamom,Whole Year,1980.79,10316.78,1628.6,246250.34,504.59,5.208414
2006,Kerala,Groundnut,Kharif,2813.0,2081.0,3429.7,359248.23,618.86,0.74
2007,Karnataka,Jowar,Kharif,302808.0,492315.0,1323.3,40394587.2,48449.28,1.456667
2010,West Bengal,Mango,Whole Year,175275.88,1311867.57,1473.7,14983.71,480.18,7.484587
2015,Bihar,Tobacco,Whole Year,9104.0,15805.0,874.0,1437612.64,3004.32,1.743636
2025,Uttar Pradesh,Urad,Kharif,275366.84,199242.95,902.4,42743309.37,79725.33,0.723555
2007,Bihar,Urad,Kharif,22366.0,17497.0,1600.2,2983624.4,3578.56,0.807879
2006,Karnataka,Mesta,Whole Year,1998.0,2667.0,1146.3,255164.58,439.56,1.543333
2008,Madhya Pradesh,Bajra,Kharif,187954.0,260504.0,895.0,26884940.16,16915.86,1.122
2007,Bihar,Ragi,Kharif,13222.0,7996.0,1600.2,1763814.8,2115.52,0.647241
2014,Bihar,Rice,Autumn,581128.0,1010341.0,1061.0,87727082.88,191772.24,1.738966
2001,Bihar,Potato,Whole Year,140783.0,1432119.0,1247.0,14378167.79,36603.58,10.544865
2026,Himachal Pradesh,Sannhamp,Kharif,28.0,0.28,1201.5,4176.27,7.45,0.01
2000,Karnataka,Sesamum,Kharif,97589.0,40039.0,1213.3,9580312.13,25373.14,0.4372
2017,Chhattisgarh,Sannhamp,Kharif,1085.0,550.0,1124.5,170822.4,412.3,0.395556
2022,Nagaland,Bajra,Kharif,1260.39,1039.44,1571.3,158019.35,337.01,0.824694
2002,Telangana,Cotton(lint),Kharif,1890600.42,915385.01,928.5,111644.88,9780.39,0.484177
2015,Andhra Pradesh,Gram,Kharif,2.0,2.0,940.7,315.82,0.66,1.0
2008,Arunachal Pradesh,Dry chillies,Whole Year,2320.0,3960.0,2244.4,331852.8,208.8,1.874286
2007,Jammu and Kashmir,Cotton(lint),Kharif,64.0,33.0,1042.2,8537.6,10.24,0.5
2008,Uttarakhand,Tobacco,Whole Year,11.0,39.0,1363.7,1573.44,0.99,3.4
2000,Madhya Pradesh,Other Kharif pulses,Kharif,549547.0,131153.0,723.3,53949028.99,142882.22,0.268444
2026,Kerala,Banana,Whole Year,55312.23,500442.85,2977.6,8772306.06,16123.65,9.047599
2005,Nagaland,Sugarcane,Rabi,270.0,3380.0,1568.6,32378.4,56.7,12.52
2003,Bihar,Potato,Whole Year,142013.0,1351846.0,1353.9,14056446.74,34083.12,9.989211
2026,Arunachal Pradesh,Oilseeds total,Whole Year,38334.68,52351.09,2293.1,6184456.79,9100.08,1.365633
2015,Andhra Pradesh,Urad,Kharif,44016.0,30921.0,940.7,6950566.56,14525.28,0.786154
2010,Andhra Pradesh,Dry chillies,Kharif,152011.0,491178.0,1297.0,25250547.21,36482.64,2.949
2011,Puducherry,Cotton(lint),Summer,8.0,8.0,1434.6,1340.16,2.64,1.0
2021,Karnataka,Sannhamp,Whole Year,476.97,127.36,1227.3,74004.46,139.8,0.267016
2022,Nagaland,Sunflower,Kharif,1132.94,536.31,1403.4,175888.18,330.37,0.473384
2001,Sikkim,Barley,Rabi,1180.0,1332.0,2372.5,120513.4,306.8,1.0175
2015,Delhi,Gram,Rabi,25.0,53.0,757.7,3947.75,8.25,2.12
2024,West Bengal,Sesamum,Autumn,85035.84,73958.21,1621.3,13160211.07,23437.62,0.86973
2026,Kerala,Sweet potato,Whole Year,471.05,5807.1,2587.7,68446.0,136.25,12.327865
2013,Uttarakhand,Masoor,Rabi,9839.0,8822.0,1735.4,1421637.11,2656.53,0.836154
2002,Jammu and Kashmir,Linseed,Rabi,250.0,160.0,933.2,23667.5,62.5,0.527143
2014,Andhra Pradesh,Mesta,Kharif,6637.0,47061.0,687.6,1001921.52,2190.21,7.143333
2011,Telangana,Cotton(lint),Kharif,1587697.89,783450.31,808.4,351729.85,18627.79,0.49345
2022,Mizoram,Urad,Kharif,22.12,150.14,2461.5,2592.25,5.93,6.788548
2024,Chhattisgarh,Moong(Green Gram),Kharif,6512.9,2356.94,1389.4,1036691.25,2033.67,0.361888
2001,Bihar,Rice,Autumn,2844474.0,4354156.0,1247.0,290506129.6,739563.24,1.409189
2023,Bihar,Maize,Rabi,245312.85,1277664.77,1136.9,34679191.8,62409.19,5.208308
2003,Karnataka,Jowar,Kharif,247184.0,240150.0,867.6,24466272.32,59324.16,0.881364
2023,Puducherry,Small millets,Kharif,4.91,8.05,1355.4,771.95,1.57,1.640175
2006,Tripura,Maize,Kharif,2450.0,2420.0,1764.3,312889.5,539.0,0.9925
2013,Bihar,Groundnut,Kharif,892.0,913.0,1069.9,128885.08,240.84,1.01
2023,Bihar,Mesta,Kharif,15457.79,107369.89,1015.3,2877087.63,4860.58,6.946005
2010,Uttar Pradesh,Barley,Rabi,162406.0,402239.0,742.6,26977260.66,38977.44,2.496806
2007,Maharashtra,Linseed,Rabi,67800.0,19300.0,1257.2,9044520.0,10848.0,0.417222
2011,Madhya Pradesh,Other  Rabi pulses,Rabi,17861.0,396.0,852.6,2992074.72,5894.13,0.163214
2025,Chhattisgarh,Sesamum,Kharif,19911.96,8133.5,1239.7,3095686.36,5925.19,0.408473
2008,Kerala,Banana,Whole Year,54739.0,435979.0,2524.8,7829866.56,4926.51,7.93
2018,Assam,Other  Rabi pulses,Rabi,14865.0,12264.0,2372.9,2411103.0,5202.75,0.664074
2014,Uttarakhand,Other Cereals,Kharif,1209.0,587.0,1287.4,182510.64,398.97,0.498333
2000,Uttarakhand,Wheat,Rabi,377340.0,711036.0,1413.4,37043467.8,98108.4,1.550769
2017,Maharashtra,Onion,Rabi,75209.49,1611020.81,732.5,11323.23,418.55,21.420446
2014,Tamil Nadu,Arecanut,Whole Year,6732.0,8837.0,911.3,1016262.72,2221.56,1.561905
2001,Telangana,Mango,Whole Year,71453.3,361958.47,886.4,5399.68,650.39,5.065665
2024,Bihar,Jute,Kharif,114774.54,1931938.66,1015.4,17646138.07,30326.24,16.832467
2025,Sikkim,Small millets,Kharif,3439.46,3292.45,2545.8,568619.49,1021.85,0.957259
2021,Tamil Nadu,Turmeric,Whole Year,27109.82,124979.4,876.3,4025134.82,7176.24,4.610115
2007,Nagaland,Turmeric,Kharif,100.0,450.0,1769.0,13340.0,16.0,4.5625
2024,Tamil Nadu,Moong(Green Gram),Kharif,116299.28,79691.93,692.1,19417719.88,33118.02,0.685232
2017,Jammu and Kashmir,Dry chillies,Kharif,664.0,557.0,1279.1,104540.16,252.32,0.862727
2012,West Bengal,Urad,Kharif,50996.0,34295.0,1566.0,7690196.8,15808.76,0.51
2019,Sikkim,Urad,Kharif,2789.0,2612.0,2740.0,479038.64,1031.93,0.943333
2013,Karnataka,Mesta,Whole Year,349.0,466.0,1235.6,50427.01,94.23,1.33
2016,Karnataka,Sannhamp,Whole Year,57.0,13.0,1147.2,8735.25,19.95,0.071667
2024,Tamil Nadu,Sweet potato,Whole Year,721.77,20215.99,891.8,109164.53,194.16,28.008845
2019,Gujarat,Other Cereals,Kharif,287.0,161.0,1067.8,49295.12,106.19,0.554
2013,Karnataka,Coconut,Whole Year,430774.0,3417792000.0,1235.6,62242535.26,116308.98,8039.727
2008,Delhi,Bajra,Kharif,1549.0,2943.0,614.6,221568.96,139.41,1.9
2006,Maharashtra,Groundnut,Kharif,341600.0,254100.0,1439.4,43625736.0,75152.0,0.735185
2002,Maharashtra,Sesamum,Kharif,110800.0,34510.0,967.4,10489436.0,27700.0,0.29875
2012,Nagaland,Peas & beans (Pulses),Kharif,2270.0,2980.0,1296.6,342316.0,703.7,1.311
2024,Bihar,Jowar,Kharif,2291.77,2945.9,1292.3,348048.31,606.37,1.28543
2018,Kerala,Rubber,Whole Year,16441.33,25805.3,2781.1,1895.06,143.45,1.569539
2015,Telangana,Tobacco,Kharif,1512.0,3702.0,747.9,238759.92,498.96,3.676667
2013,Andhra Pradesh,Linseed,Kharif,473.0,228.0,1062.3,68343.77,127.71,0.455
2025,Manipur,Wheat,Rabi,2838.44,6883.63,1178.1,558115.73,852.66,2.425144
2007,Assam,Black pepper,Whole Year,2823.0,4212.0,2154.1,376588.2,451.68,1.528519
2025,Bihar,Castor seed,Kharif,131.23,117.99,1090.3,18876.6,36.09,0.899126
2017,Andhra Pradesh,Small millets,Kharif,18101.0,14687.0,868.2,2849821.44,6878.38,0.774
2011,Goa,Rice,Kharif,31247.0,78770.0,3340.4,5234497.44,10311.51,2.495
2013,West Bengal,Bajra,Kharif,144.0,42.0,1939.9,20806.56,38.88,0.33
2016,Sikkim,Rapeseed &Mustard,Rabi,3553.0,3111.0,2971.6,544497.25,1243.55,0.8475
2023,Andhra Pradesh,Castor seed,Kharif,134360.26,98394.54,1015.8,16700259.04,34055.35,0.732319
2007,Jammu and Kashmir,Maize,Kharif,302441.0,474484.0,1042.2,40345629.4,48390.56,1.377
2015,Goa,Black pepper,Whole Year,783.0,258.0,2587.1,123643.53,258.39,0.325
2006,Goa,Groundnut,Kharif,2640.0,4600.0,2928.8,337154.4,580.8,1.495
2005,Nagaland,Linseed,Rabi,8000.0,4800.0,1568.6,959360.0,1680.0,0.425
2010,Chhattisgarh,Small millets,Kharif,158948.0,33299.0,1283.1,26402852.28,38147.52,0.213889
2008,Mizoram,Potato,Kharif,269.0,1569.0,1912.1,38477.76,24.21,5.286667
2024,Madhya Pradesh,Barley,Rabi,89420.12,233011.04,962.7,12416766.7,20305.01,2.605801
2017,Jammu and Kashmir,Masoor,Kharif,210.0,116.0,1279.1,33062.4,79.8,1.125
2016,Karnataka,Potato,Kharif,19963.0,196136.0,1147.2,3059329.75,6987.05,10.487222
2004,Manipur,Soyabean,Kharif,420.0,500.0,1613.3,45502.8,88.2,1.133333
2023,Arunachal Pradesh,Sugarcane,Whole Year,1262.15,30720.38,2411.0,224090.66,424.76,24.339716
2024,Delhi,Rice,Kharif,7063.38,20787.65,602.4,930471.65,1802.57,2.943017
2007,Nagaland,Sugarcane,Kharif,4000.0,220320.0,1769.0,533600.0,640.0,55.075
2012,Gujarat,Cotton(lint),Kharif,2457200.0,4950900.0,460.6,370545760.0,761732.0,2.38913
2023,Tamil Nadu,Horse-gram,Kharif,50594.95,38766.99,830.9,8042379.63,15451.73,0.766222
2018,Punjab,Sunflower,Rabi,5000.0,9700.0,585.5,811000.0,1750.0,1.8875
2021,West Bengal,Mustard,Rabi,1325734.85,2234530.4,1555.9,362249.88,2294.74,1.685503
2019,Haryana,Masoor,Rabi,879.0,604.0,351.8,150977.04,325.23,0.9
2013,Andhra Pradesh,Arecanut,Kharif,476.0,255.0,1062.3,68777.24,128.52,1.705
2001,Uttar Pradesh,Soyabean,Kharif,10939.0,7909.0,849.9,1117200.07,2844.14,0.716667
2002,Himachal Pradesh,Moong(Green Gram),Kharif,394.0,112.0,890.8,37299.98,98.5,0.241667
2002,Assam,Rapeseed &Mustard,Rabi,261309.0,129784.0,1973.6,24738123.03,65327.25,0.472174
2024,Punjab,Arhar/Tur,Kharif,4688.49,5337.37,451.8,762915.64,1317.62,1.138399
2007,Bihar,Turmeric,Whole Year,3432.0,3419.0,1600.2,457828.8,549.12,0.9985
2021,Bihar,Bajra,Kharif,2929.73,3018.8,1075.1,505352.89,881.88,1.030403
2010,Chhattisgarh,Ginger,Whole Year,1880.0,2500.0,1283.1,312286.8,451.2,1.181765
2000,West Bengal,Potato,Whole Year,299664.0,7673130.0,1907.7,29418014.88,77912.64,22.393889
2003,Kerala,Turmeric,Whole Year,2774.0,5652.0,2386.0,274570.52,665.76,1.967857
2021,Punjab,Wheat,Rabi,3144247.84,14430598.68,513.4,499121441.57,1033768.42,4.589523
2000,Himachal Pradesh,Urad,Kharif,14161.0,4153.0,1068.4,1390185.37,3681.86,0.401818
2022,Odisha,Rice,Autumn,1656721.66,3983068.05,1358.1,264333819.47,469182.52,2.404187
2008,Chhattisgarh,Jowar,Kharif,5361.0,6270.0,1117.9,766837.44,482.49,1.261111
2018,West Bengal,Maize,Autumn,53660.0,182239.0,2012.6,8703652.0,18781.0,3.236667
2007,Rajasthan,Gram,Rabi,721771.46,593197.37,598.6,97732.7,970.01,0.821863
2021,Himachal Pradesh,Masoor,Rabi,663.16,563.58,1182.9,86454.47,175.47,0.849848
2009,Assam,Turmeric,Whole Year,13883.0,9719.0,1727.1,2163249.06,2360.11,0.744074
2001,Andhra Pradesh,Mesta,Kharif,78942.0,671542.0,928.4,8062346.46,20524.92,8.370909
2006,Manipur,Maize,Kharif,3340.0,8270.0,1533.6,426551.4,734.8,2.48
2000,Maharashtra,Niger seed,Kharif,60700.0,13340.0,1057.8,5958919.0,15782.0,0.28
2016,Andhra Pradesh,Arhar/Tur,Kharif,342883.0,129160.0,890.0,52546819.75,120009.05,0.493077
2007,Haryana,Moth,Kharif,2798.0,400.0,443.8,373253.2,447.68,0.21
2002,Himachal Pradesh,Peas & beans (Pulses),Kharif,6285.0,12057.0,890.8,595000.95,1571.25,1.156364
2001,Sikkim,Maize,Kharif,40110.0,57014.0,2372.5,4096434.3,10428.6,1.405
2011,Nagaland,Masoor,Rabi,1990.0,1520.0,1544.4,333364.8,656.7,0.764444
2011,Tamil Nadu,Sesamum,Whole Year,43175.0,26447.0,926.5,7232676.0,14247.75,0.577931
2021,Himachal Pradesh,Moong(Green Gram),Kharif,258.61,152.88,1094.5,38048.89,64.65,0.591186
2012,Himachal Pradesh,Horse-gram,Kharif,1910.0,744.0,1035.0,288028.0,592.1,0.622
2008,Nagaland,Rice,Kharif,173100.0,345090.0,1540.9,24760224.0,15579.0,1.964545
2002,Nagaland,Arhar/Tur,Kharif,31.0,17.0,1536.6,2934.77,7.75,0.55
2019,Himachal Pradesh,Rice,Kharif,72620.0,116879.0,1217.7,12473211.2,26869.4,1.656364
2001,Arunachal Pradesh,Maize,Kharif,38577.0,52511.0,2128.5,3939869.01,10030.02,1.455385
2017,Himachal Pradesh,Potato,Kharif,6458.0,63460.0,1182.2,1016747.52,2454.04,10.488
2026,Bihar,Mesta,Kharif,18917.47,138162.17,1031.9,2839008.64,5179.92,7.303415
2002,Jharkhand,Rice,Autumn,136359.61,89082.0,1041.2,12909164.28,34089.9,1.516667
2019,Chhattisgarh,Mesta,Kharif,556.0,1116.0,1420.3,95498.56,205.72,2.277857
2004,Nagaland,Cotton(lint),Kharif,1500.0,150.0,1711.5,162510.0,315.0,0.096667
2022,Telangana,Masoor,Rabi,143.8,1.44,1059.6,23411.26,41.93,0.01
2019,Telangana,Sugarcane,Kharif,26115.0,2021771.0,1031.7,4485512.4,9662.55,84.727391
2023,Nagaland,Other Cereals,Kharif,814.77,942.51,1509.8,152642.5,322.75,1.15678
2008,Meghalaya,Arhar/Tur,Kharif,794.0,627.0,3114.3,113573.76,71.46,0.796667
2018,Gujarat,Dry chillies,Whole Year,4532.0,4321.0,1125.4,735090.4,1586.2,0.72
2015,Jammu and Kashmir,Masoor,Rabi,5.0,3.0,1572.6,789.55,1.65,0.56
2009,Tamil Nadu,Coconut,Whole Year,400466.0,5547100000.0,928.5,62400612.12,68079.22,14134.65935
2015,Punjab,Peas & beans (Pulses),Rabi,3500.0,5300.0,512.6,552685.0,1155.0,1.475
2026,Haryana,Sugarcane,Whole Year,117472.91,10991895.22,445.6,18159203.65,31850.58,93.569621
2012,Chhattisgarh,Safflower,Rabi,681.0,195.0,1366.8,102694.8,211.11,0.284615
2009,Assam,Mesta,Kharif,5000.0,25437.0,1727.1,779100.0,850.0,4.705217
2013,Uttarakhand,Gram,Rabi,569.0,481.0,1735.4,82214.81,153.63,0.729091
2025,Chhattisgarh,Wheat,Rabi,101449.09,176933.14,1274.1,15876141.55,26962.42,1.744058
2021,Bihar,Sugarcane,Whole Year,188144.09,13541800.58,1226.0,26547753.95,50697.89,71.975688
2019,Uttar Pradesh,Jowar,Kharif,168047.0,226638.0,814.5,28863752.72,62177.39,1.206296
2013,Chhattisgarh,Groundnut,Kharif,29186.0,42396.0,1418.3,4217085.14,7880.22,1.331818
2002,Nagaland,Other Kharif pulses,Kharif,1800.0,950.0,1536.6,170406.0,450.0,0.47375
2022,West Bengal,Maize,Rabi,58070.03,201154.23,1585.1,7132004.0,15883.36,3.463994
2013,Haryana,other oilseeds,Rabi,2.0,2.0,452.2,288.98,0.54,1.0
2025,Tamil Nadu,Garlic,Whole Year,633.28,2401.2,858.8,107887.2,216.68,3.791686
2019,Tamil Nadu,Sesamum,Kharif,12123.0,6706.0,910.1,2082246.48,4485.51,0.534643
2008,Himachal Pradesh,Bajra,Kharif,203.0,113.0,1357.1,29037.12,18.27,0.622
2018,West Bengal,Sannhamp,Kharif,434.0,1705.0,2012.6,70394.8,151.9,4.336
2015,Kerala,Maize,Whole Year,59.0,74.0,2602.9,9316.69,19.47,1.73
2008,Tamil Nadu,Jowar,Whole Year,258876.0,213436.0,1201.9,37029623.04,23298.84,1.152143
2023,West Bengal,Cardamom,Whole Year,1942.35,11834.17,1596.1,235704.41,433.0,6.09272
2004,Maharashtra,Onion,Rabi,218465.4,3021422.65,1854.8,16944.13,1121.28,13.830211
2006,Chhattisgarh,Khesari,Rabi,425361.0,225224.0,1317.2,54322853.31,93579.42,0.537333
2024,Telangana,Jowar,Kharif,40413.02,68286.23,1122.9,6499760.54,15333.47,1.689709
2017,Chhattisgarh,Tobacco,Whole Year,13.0,6.0,1124.5,2046.72,4.94,0.4175
2025,Bihar,Potato,Whole Year,97244.57,1365147.16,1260.8,13773936.08,31363.87,14.038287
2025,Nagaland,Masoor,Rabi,2153.72,1596.16,1560.1,378056.76,675.11,0.741117
2023,Puducherry,Ragi,Kharif,31.29,70.93,1385.7,3773.98,7.89,2.266614
2004,Tripura,Other  Rabi pulses,Rabi,930.0,628.0,2706.3,100756.2,195.3,0.72
2004,Assam,Mustard,Rabi,976067.87,1285191.66,1977.9,55948.41,7623.98,1.316703
2005,Gujarat,Mango,Whole Year,197527.85,1128686.61,590.1,27812.11,923.11,5.714063
2006,Madhya Pradesh,Garlic,Whole Year,41697.0,182491.0,1072.3,5325123.87,9173.34,3.104468
2016,Karnataka,Maize,Kharif,1262641.0,2988982.0,1147.2,193499733.3,441924.35,2.6025
2023,West Bengal,Small millets,Rabi,1492.14,1157.47,1632.1,231675.39,411.53,0.775714
2026,Puducherry,Black pepper,Kharif,11.28,18.73,1403.0,1751.51,3.1,1.660337
2021,Uttarakhand,Other  Rabi pulses,Rabi,94.22,90.41,1567.1,11666.4,20.42,0.959559
2007,Uttar Pradesh,Guar seed,Kharif,2370.0,1988.0,672.9,316158.0,379.2,0.842364
2026,West Bengal,Moth,Rabi,15.76,16.72,1816.9,2937.28,5.5,1.060486
2024,Gujarat,Sugarcane,Whole Year,175260.65,9213123.33,1084.7,30857510.37,51816.0,52.568121
2016,Gujarat,Arhar/Tur,Kharif,348245.0,394108.0,710.5,53368546.25,121885.75,1.145455
2000,Jharkhand,Wheat,Rabi,2626957.97,7083857.38,1068.0,416576.21,3722.94,2.696601
2001,Meghalaya,Gram,Rabi,489.0,299.0,4241.0,49941.57,127.14,0.583333
2002,Maharashtra,Bajra,Kharif,1547200.0,1146000.0,967.4,146473424.0,386800.0,0.677273
2006,Andhra Pradesh,Dry chillies,Kharif,164886.0,609739.0,845.2,21057591.06,36274.92,3.297727
2016,Bihar,Linseed,Rabi,12684.0,10561.0,1205.6,1943823.0,4439.4,0.838857
2014,Karnataka,Arecanut,Whole Year,235774.0,2181441.0,1238.5,35592443.04,77805.42,9.524545
2013,Tamil Nadu,Sugarcane,Whole Year,313343.0,32454135.0,740.9,45274930.07,84602.61,97.586774
2008,Himachal Pradesh,Barley,Rabi,22601.0,20447.0,1357.1,3232847.04,2034.09,0.923636
2019,Odisha,Linseed,Rabi,10170.0,5040.0,1593.9,1746799.2,3762.9,0.519231
2006,Tamil Nadu,Coconut,Whole Year,374604.0,5429900000.0,927.9,47840676.84,82412.88,13584.69138
2007,West Bengal,Other Kharif pulses,Kharif,894.0,541.0,2007.5,119259.6,143.04,0.526
